SCHL_NR_ID,CNSS_YR,CNSS_SB_ID,SCHOOL_NM,SCHL_DSTRT,ELMNTRY_ST,SCNDRY_SCT,SCHL_YR_PD,DT_PBLCTNR,LATITUDE,LONGITUDE,X,Y
170,2011,5935010,Raymer Elementary,Central Okanagan,239,0,2016/2017,2017,49.864377,-119.48897,,
171,2011,5935029,Rose Valley Elementary,Central Okanagan,337,0,2016/2017,2017,49.887066,-119.55634,,
172,2011,5935010,Rutland Elementary,Central Okanagan,422,0,2016/2017,2017,49.898987,-119.37582,,
173,2011,5935010,Rutland Middle School,Central Okanagan,363,175,2016/2017,2017,49.897505,-119.38462,,
174,2011,5935010,Rutland Senior Secondary,Central Okanagan,0,1573,2016/2017,2017,49.897505,-119.38462,,
175,2011,5935010,SD 23 Distributed Learning,Central Okanagan,18,942,2016/2017,2017,49.881247,-119.48743,,
176,2011,5935802,Sensisyusten House of Learning,Central Okanagan,73,0,2016/2017,2017,49.840507,-119.59484,,
177,2011,5935029,Shannon Lake Elementary,Central Okanagan,421,0,2016/2017,2017,49.852471,-119.61334,,
178,2011,5935010,South Kelowna Elementary,Central Okanagan,232,0,2016/2017,2017,49.834174,-119.42262,,
179,2011,5935010,South Rutland Elementary,Central Okanagan,193,0,2016/2017,2017,49.887265,-119.38258,,
180,2011,5935010,Springvalley Elementary,Central Okanagan,256,0,2016/2017,2017,49.884600,-119.41924,,
181,2011,5935010,Springvalley Middle School,Central Okanagan,304,133,2016/2017,2017,49.884600,-119.41924,,
182,2011,5935010,St Joseph Elementary School,Central Okanagan,257,0,2016/2017,2017,49.879509,-119.48440,,
183,2011,5935010,Studio 9 Independent School of the Arts,Central Okanagan,72,26,2016/2017,2017,49.892636,-119.40983,,
184,2011,5935010,Watson Road Elementary,Central Okanagan,558,0,2016/2017,2017,49.912659,-119.44937,,
185,2011,5935010,Willowstone Academy,Central Okanagan,115,0,2016/2017,2017,49.836689,-119.48621,,
186,2011,5941005,100 Mile House Elementary,Cariboo-Chilcotin,352,0,2016/2017,2017,51.645969,-121.29478,,
187,2011,5941014,150 Mile Elementary,Cariboo-Chilcotin,185,0,2016/2017,2017,52.107291,-121.92832,,
188,2011,5941041,Alexis Creek Elementary/Secondary,Cariboo-Chilcotin,18,20,2016/2017,2017,52.083333,-123.28333,,
189,2011,5941840,Anahim Lake Elem-Jr Secondary,Cariboo-Chilcotin,33,13,2016/2017,2017,52.466667,-125.31666,,
190,2011,5955023,Big Lake Elementary,Cariboo-Chilcotin,22,0,2016/2017,2017,56.051661,-121.23754,,
191,2011,5941009,Cariboo Adventist Academy,Cariboo-Chilcotin,66,42,2016/2017,2017,52.112987,-122.11158,,
192,2011,5941009,Cataline Elementary,Cariboo-Chilcotin,330,0,2016/2017,2017,52.150178,-122.15097,,
193,2011,5941012,Chilcotin Road Elementary,Cariboo-Chilcotin,226,0,2016/2017,2017,52.115114,-122.17300,,
194,2011,5941012,Dog Creek Elem-Jr. Secondary,Cariboo-Chilcotin,12,5,2016/2017,2017,52.102778,-122.12500,,
195,2011,5941016,Forest Grove Elementary,Cariboo-Chilcotin,57,0,2016/2017,2017,51.766667,-121.10000,,
196,2011,5941009,Graduation Routes Other Ways,Cariboo-Chilcotin,39,112,2016/2017,2017,52.133413,-122.14570,,
197,2011,5941009,GROW Continuing Education Centre,Cariboo-Chilcotin,0,23,2016/2017,2017,52.133413,-122.14570,,
198,2011,5941017,Horse Lake Elementary,Cariboo-Chilcotin,187,0,2016/2017,2017,51.573762,-121.13800,,
199,2011,5941014,Horsefly Elem-Jr Secondary,Cariboo-Chilcotin,53,11,2016/2017,2017,52.333333,-121.41666,,
200,2011,5941015,Lac La Hache Elementary,Cariboo-Chilcotin,12,0,2016/2017,2017,51.816667,-121.46666,,
201,2011,5941009,Lake City Secondary,Cariboo-Chilcotin,219,1113,2016/2017,2017,52.135557,-122.13852,,
202,2011,5941014,Likely Elem-Jr Secondary,Cariboo-Chilcotin,9,0,2016/2017,2017,52.616667,-121.55000,,
203,2011,5941009,Maranatha Christian School,Cariboo-Chilcotin,81,56,2016/2017,2017,52.125602,-122.11827,,
204,2011,5941009,Marie Sharpe Elementary,Cariboo-Chilcotin,180,0,2016/2017,2017,52.133286,-122.14458,,
205,2011,5941015,Mile 108 Elementary,Cariboo-Chilcotin,200,0,2016/2017,2017,51.727252,-121.33233,,
206,2011,5941012,Mountview Elementary,Cariboo-Chilcotin,187,0,2016/2017,2017,52.099432,-122.12376,,
207,2011,5941039,Naghtaneqed Elem-Jr Secondary,Cariboo-Chilcotin,21,2,2016/2017,2017,51.483333,-123.88333,,
208,2011,5941009,Nesika Elementary,Cariboo-Chilcotin,330,0,2016/2017,2017,52.146288,-122.15467,,
209,2011,5941005,Peter Skene Ogden Secondary,Cariboo-Chilcotin,0,558,2016/2017,2017,51.636887,-121.30062,,
210,2011,5941005,PSO Outback Storefront,Cariboo-Chilcotin,0,16,2016/2017,2017,51.636887,-121.30062,,
211,2011,5941009,Sacred Heart Catholic School,Cariboo-Chilcotin,106,0,2016/2017,2017,52.136127,-122.14655,,
212,2011,5941009,Skyline Alternate School,Cariboo-Chilcotin,0,129,2016/2017,2017,52.133413,-122.14570,,
213,2011,5941039,Tatla Lake Elem-Jr Secondary,Cariboo-Chilcotin,13,4,2016/2017,2017,51.900000,-124.60000,,
214,2011,5941041,Yunesit'in ?Esgul,Cariboo-Chilcotin,23,4,2016/2017,2017,51.919445,-123.04166,,
215,2011,5941026,Barlow Creek Elementary,Quesnel,99,0,2016/2017,2017,53.020839,-122.45581,,
216,2011,5941021,Bouchie Lake Elementary School,Quesnel,146,0,2016/2017,2017,52.999873,-122.52879,,
217,2011,5941013,Carson Elementary School,Quesnel,162,0,2016/2017,2017,52.975569,-122.47727,,
218,2011,5941013,Continuing Ed SD 28,Quesnel,0,28,2016/2017,2017,52.976555,-122.49361,,
219,2011,5941013,Correlieu Secondary School,Quesnel,0,712,2016/2017,2017,52.966845,-122.51796,,
220,2011,5941013,Dragon Lake Elementary,Quesnel,201,0,2016/2017,2017,52.979722,-122.49361,,
221,2011,5941013,Kersley Elementary School,Quesnel,59,0,2016/2017,2017,52.979722,-122.49361,,
222,2011,5941019,Lakeview Elementary,Quesnel,266,0,2016/2017,2017,52.954021,-122.44428,,
223,2011,5941013,McNaughton Centre,Quesnel,0,57,2016/2017,2017,52.982380,-122.49414,,
224,2011,5941013,Nazko Valley Elementary,Quesnel,29,0,2016/2017,2017,52.979722,-122.49361,,
225,2011,5941019,North Cariboo Christian School,Quesnel,82,13,2016/2017,2017,52.924071,-122.46514,,
226,2011,5941021,Parkland Elementary,Quesnel,76,0,2016/2017,2017,53.084623,-122.43809,,
227,2011,5941013,Quesnel Distributed Learning,Quesnel,2,25,2016/2017,2017,52.981372,-122.46602,,
228,2011,5941013,Quesnel Junior School,Quesnel,0,416,2016/2017,2017,52.982350,-122.49144,,
229,2011,5941019,Red Bluff Lhtako Elementary,Quesnel,288,0,2016/2017,2017,52.964537,-122.46639,,
230,2011,5941013,Riverview Elementary,Quesnel,177,0,2016/2017,2017,52.977136,-122.50698,,
231,2011,5941013,St Ann's School,Quesnel,106,0,2016/2017,2017,52.987432,-122.49938,,
232,2011,5941013,Voyageur Elementary School,Quesnel,304,0,2016/2017,2017,52.977390,-122.52526,,
233,2011,5941025,Wells Barkerville Elementary,Quesnel,20,0,2016/2017,2017,53.104445,-121.57250,,
234,2011,5909020,A D Rundle Middle School,Chilliwack,115,207,2016/2017,2017,49.159393,-121.96136,,
235,2011,5909020,Bernard Elementary,Chilliwack,288,0,2016/2017,2017,49.163526,-121.96593,,
236,2011,5909020,Cascade Christian School,Chilliwack,84,19,2016/2017,2017,49.158899,-121.93941,,
237,2011,5909020,Cheam Elementary,Chilliwack,200,0,2016/2017,2017,49.181743,-121.89352,,
238,2011,5909020,Chilliwack Adventist Christian School,Chilliwack,17,0,2016/2017,2017,49.180425,-121.95144,,
239,2011,5909020,Chilliwack Central Elementary Community,Chilliwack,246,0,2016/2017,2017,49.173511,-121.95265,,
240,2011,5909020,Chilliwack Middle School,Chilliwack,190,368,2016/2017,2017,49.174454,-121.94296,,
241,2011,5909020,Chilliwack Secondary,Chilliwack,0,1059,2016/2017,2017,49.174588,-121.94280,,
242,2011,5909020,Continuing Ed SD 33,Chilliwack,0,41,2016/2017,2017,49.162990,-121.94752,,
243,2011,5909036,Cultus Lake Community School,Chilliwack,172,0,2016/2017,2017,49.072988,-121.97632,,
244,2011,5909020,East Chilliwack Elementary,Chilliwack,297,0,2016/2017,2017,49.161728,-121.86353,,
245,2011,5909020,Evans Elementary,Chilliwack,328,0,2016/2017,2017,49.139845,-121.97756,,
246,2011,5909020,F G Leary Fine Arts Elementary,Chilliwack,333,0,2016/2017,2017,49.171041,-121.92165,,
247,2011,5909020,Fraser Valley Distance Education,Chilliwack,100,1257,2016/2017,2017,49.174551,-121.94290,,
248,2011,5909020,Greendale Elementary,Chilliwack,153,0,2016/2017,2017,49.122226,-122.04560,,
249,2011,5909020,GW Graham Middle Secondary,Chilliwack,150,847,2016/2017,2017,49.106644,-121.95279,,
250,2011,5909020,Highroad Academy,Chilliwack,259,168,2016/2017,2017,49.161983,-121.93394,,
251,2011,5909020,John Calvin School,Chilliwack,241,0,2016/2017,2017,49.079523,-122.06760,,
252,2011,5909020,Little Mountain Elementary,Chilliwack,357,0,2016/2017,2017,49.180960,-121.92914,,
253,2011,5909020,McCammon Traditional Elementary,Chilliwack,277,0,2016/2017,2017,49.176547,-121.96774,,
254,2011,5909020,Mount Cheam Christian School,Chilliwack,245,114,2016/2017,2017,49.177425,-121.87024,,
255,2011,5909020,Mount Slesse Middle School,Chilliwack,209,399,2016/2017,2017,49.108650,-121.97679,,
256,2011,5909020,Promontory Heights Community Elementary,Chilliwack,621,0,2016/2017,2017,49.100985,-121.94496,,
257,2011,5909020,Robertson Elementary,Chilliwack,264,0,2016/2017,2017,49.157318,-121.94891,,
258,2011,5909020,Rosedale Mennonite School,Chilliwack,6,4,2016/2017,2017,49.183333,-121.80000,,
259,2011,5909020,Rosedale Traditional Community,Chilliwack,324,174,2016/2017,2017,49.175425,-121.81739,,
260,2011,5909020,Sardis Elementary,Chilliwack,511,0,2016/2017,2017,49.127758,-121.95735,,
261,2011,5909020,Sardis Secondary,Chilliwack,0,1233,2016/2017,2017,49.122757,-121.96634,,
262,2011,5909020,St Mary's,Chilliwack,202,0,2016/2017,2017,49.163890,-121.96201,,
263,2011,5909020,Strathcona Elementary,Chilliwack,437,0,2016/2017,2017,49.186828,-121.94147,,
264,2011,5909020,Timothy Christian School,Chilliwack,161,126,2016/2017,2017,49.190694,-121.82939,,
265,2011,5909020,Tyson Elementary,Chilliwack,286,0,2016/2017,2017,49.118343,-121.97458,,
266,2011,5909020,Unity Christian School,Chilliwack,268,166,2016/2017,2017,49.166667,-121.95000,,
267,2011,5909020,Unsworth Elementary,Chilliwack,513,0,2016/2017,2017,49.105045,-121.99756,,
268,2011,5909020,Vedder Elementary,Chilliwack,485,0,2016/2017,2017,49.111266,-121.95696,,
269,2011,5909020,Vedder Middle School,Chilliwack,248,358,2016/2017,2017,49.118375,-121.96387,,
270,2011,5909020,Watson Elementary,Chilliwack,479,0,2016/2017,2017,49.111222,-121.97066,,
271,2011,5909020,Yarrow Community School,Chilliwack,309,0,2016/2017,2017,49.085945,-122.04558,,
272,2011,5909052,Abbotsford Christian School,Abbotsford,582,401,2016/2017,2017,49.061563,-122.25555,,
273,2011,5909052,Abbotsford Middle School,Abbotsford,427,243,2016/2017,2017,49.041975,-122.30318,,
274,2011,5909052,Abbotsford Senior Secondary School,Abbotsford,0,1061,2016/2017,2017,49.042068,-122.29787,,
275,2011,5909052,Abbotsford Traditional Middle School,Abbotsford,269,120,2016/2017,2017,49.043314,-122.35530,,
276,2011,5909052,Abbotsford Traditional Senior Secondary,Abbotsford,0,466,2016/2017,2017,49.043314,-122.35530,,
277,2011,5909052,Abbotsford Virtual School,Abbotsford,69,501,2016/2017,2017,49.051229,-122.28404,,
278,2011,5909052,Aberdeen Elementary,Abbotsford,193,0,2016/2017,2017,49.056573,-122.42620,,
279,2011,5909052,Alexander Elementary,Abbotsford,215,0,2016/2017,2017,49.042710,-122.28826,,
280,2011,5909052,ASIA - North Poplar,Abbotsford,429,0,2016/2017,2017,49.038329,-122.33593,,
281,2011,5909052,ASIA - Sumas Mountain 6-9,Abbotsford,136,60,2016/2017,2017,49.050287,-122.22158,,
282,2011,5909052,ASIA - Sumas Mountain 9-12,Abbotsford,0,173,2016/2017,2017,49.050287,-122.22158,,
283,2011,5909052,Auguston Traditional Elementary,Abbotsford,371,0,2016/2017,2017,49.084033,-122.21812,,
284,2011,5909052,Bakerview Ctr for Learning - Alt,Abbotsford,0,246,2016/2017,2017,49.038149,-122.32070,,
285,2011,5909052,Bakerview Ctr for Learning - CE,Abbotsford,0,2,2016/2017,2017,49.038149,-122.32070,,
286,2011,5909052,Barrowtown Elementary,Abbotsford,69,0,2016/2017,2017,49.095769,-122.09525,,
287,2011,5909052,Blue Jay Elementary,Abbotsford,402,0,2016/2017,2017,49.057164,-122.36530,,
288,2011,5909052,Bradner Elementary,Abbotsford,160,0,2016/2017,2017,49.098181,-122.42649,,
289,2011,5909052,Centennial Park Elementary,Abbotsford,275,0,2016/2017,2017,49.047997,-122.31543,,
290,2011,5909052,Chief Dan George Middle,Abbotsford,361,177,2016/2017,2017,49.066036,-122.31372,,
291,2011,5909052,Clayburn Middle School,Abbotsford,474,240,2016/2017,2017,49.069960,-122.25146,,
292,2011,5909052,Clearbrook Elementary,Abbotsford,477,0,2016/2017,2017,49.067647,-122.33813,,
293,2011,5909052,Colleen and Gordie Howe Middle School,Abbotsford,294,133,2016/2017,2017,49.059711,-122.33781,,
294,2011,5909052,Cornerstone Christian School,Abbotsford,128,23,2016/2017,2017,49.050000,-122.28333,,
295,2011,5909052,Dasmesh Punjabi School,Abbotsford,577,209,2016/2017,2017,49.108883,-122.29417,,
296,2011,5909052,Dave Kandal Elementary,Abbotsford,262,0,2016/2017,2017,49.066229,-122.37729,,
297,2011,5909052,Dogwood School,Abbotsford,19,26,2016/2017,2017,49.051239,-122.28629,,
298,2011,5909052,Dormick Park Elementary,Abbotsford,292,0,2016/2017,2017,49.043837,-122.33258,,
299,2011,5909052,Dr Roberta Bondar Elementary,Abbotsford,235,0,2016/2017,2017,49.071365,-122.31886,,
300,2011,5909052,Dr Thomas A Swift Elementary,Abbotsford,331,0,2016/2017,2017,49.066371,-122.26089,,
301,2011,5909052,Eugene Reimer Middle School,Abbotsford,219,146,2016/2017,2017,49.064787,-122.36103,,
302,2011,5909052,Godson Elementary,Abbotsford,359,0,2016/2017,2017,49.041886,-122.30647,,
303,2011,5909052,Harry Sayers Elementary,Abbotsford,436,0,2016/2017,2017,49.067681,-122.35635,,
304,2011,5909052,Jackson Elementary,Abbotsford,153,0,2016/2017,2017,49.031034,-122.30538,,
305,2011,5909052,John MacLure Community School,Abbotsford,284,0,2016/2017,2017,49.056371,-122.32166,,
306,2011,5909052,King Traditional Elementary,Abbotsford,400,0,2016/2017,2017,49.031241,-122.42722,,
307,2011,5909052,Margaret Stenersen Elementary,Abbotsford,446,0,2016/2017,2017,49.057872,-122.26986,,
308,2011,5909052,Matsqui Elementary,Abbotsford,122,0,2016/2017,2017,49.105490,-122.29246,,
309,2011,5909052,McMillan Elementary,Abbotsford,416,0,2016/2017,2017,49.044498,-122.25938,,
310,2011,5909052,Mennonite Educational Institute,Abbotsford,703,675,2016/2017,2017,49.076009,-122.34580,,
311,2011,5909052,Mountain Elementary,Abbotsford,384,0,2016/2017,2017,49.043344,-122.23287,,
647,2011,5915022,Britannia Community Secondary,Vancouver,0,560,2016/2017,2017,49.274767,-123.07195,,
648,2011,5915022,Captain James Cook Elementary,Vancouver,349,0,2016/2017,2017,49.219005,-123.03581,,
649,2011,5915022,Carnarvon Community Elementary,Vancouver,408,0,2016/2017,2017,49.256612,-123.17433,,
650,2011,5915022,Century High School,Vancouver,0,130,2016/2017,2017,49.263385,-123.14531,,
651,2011,5915022,Champlain Heights Annex,Vancouver,106,0,2016/2017,2017,49.214070,-123.03066,,
652,2011,5915022,Champlain Heights Community Elementary,Vancouver,251,0,2016/2017,2017,49.220357,-123.02779,,
653,2011,5915022,Charles Dickens Annex,Vancouver,117,0,2016/2017,2017,49.250210,-123.08285,,
654,2011,5915022,Charles Dickens Elementary,Vancouver,486,0,2016/2017,2017,49.254855,-123.08239,,
655,2011,5915022,Chief Maquinna Elementary,Vancouver,215,0,2016/2017,2017,49.268031,-123.05080,,
656,2011,5915022,Children's Hearing and Speech Centre BC,Vancouver,10,0,2016/2017,2017,49.252358,-123.04834,,
657,2011,5915022,Collingwood Neighbourhood School,Vancouver,118,0,2016/2017,2017,49.236397,-123.03224,,
658,2011,5915022,Columbia College,Vancouver,0,59,2016/2017,2017,49.271461,-123.09448,,
659,2011,5915022,Corpus Christi School,Vancouver,297,0,2016/2017,2017,49.226701,-123.05905,,
660,2011,5915022,Crofton House,Vancouver,359,500,2016/2017,2017,49.234682,-123.17575,,
661,2011,5915022,David Livingstone Elementary,Vancouver,330,0,2016/2017,2017,49.250674,-123.09767,,
662,2011,5915022,David Lloyd George Elementary,Vancouver,387,0,2016/2017,2017,49.210233,-123.13635,,
663,2011,5915022,David Oppenheimer Elementary,Vancouver,341,0,2016/2017,2017,49.213644,-123.05795,,
664,2011,5915022,David Thompson Secondary,Vancouver,0,1475,2016/2017,2017,49.220889,-123.07054,,
665,2011,5915022,Dr A R Lord Elementary,Vancouver,143,0,2016/2017,2017,49.279585,-123.03890,,
666,2011,5915022,Dr Annie B Jamieson Elementary,Vancouver,483,0,2016/2017,2017,49.227070,-123.12101,,
667,2011,5915022,Dr George M Weir Elementary,Vancouver,495,0,2016/2017,2017,49.229775,-123.04444,,
668,2011,5915022,Dr H N MacCorkindale Elementary,Vancouver,237,0,2016/2017,2017,49.227695,-123.03048,,
669,2011,5915022,Dr R E McKechnie Elementary,Vancouver,264,0,2016/2017,2017,49.217631,-123.15355,,
670,2011,5915020,Eaton Arrowsmith School,Vancouver,47,28,2016/2017,2017,49.261380,-123.24672,,
671,2011,5915022,Ecole Jules Quesnel Elementary,Vancouver,432,0,2016/2017,2017,49.259020,-123.19258,,
672,2011,5915022,Edith Cavell Elementary,Vancouver,322,0,2016/2017,2017,49.252883,-123.11713,,
673,2011,5915022,Elsie Roy Elementary,Vancouver,422,0,2016/2017,2017,49.272147,-123.12261,,
674,2011,5915022,Emily Carr Elementary,Vancouver,295,0,2016/2017,2017,49.249871,-123.12607,,
675,2011,5915022,Eric Hamber Secondary,Vancouver,0,1605,2016/2017,2017,49.240218,-123.12575,,
676,2011,5915022,False Creek Elementary,Vancouver,278,0,2016/2017,2017,49.267100,-123.12668,,
677,2011,5915022,Fawkes Academy,Vancouver,36,15,2016/2017,2017,49.204677,-123.13468,,
678,2011,5915022,Florence Nightingale Elementary,Vancouver,218,0,2016/2017,2017,49.260207,-123.09399,,
679,2011,5915022,Fraser Academy,Vancouver,88,162,2016/2017,2017,49.262661,-123.15727,,
680,2011,5915022,G T Cunningham Elementary,Vancouver,352,0,2016/2017,2017,49.236825,-123.05745,,
681,2011,5915022,Garibaldi Annex,Vancouver,47,0,2016/2017,2017,49.275390,-123.05005,,
682,2011,5915022,General Brock Elementary,Vancouver,228,0,2016/2017,2017,49.241543,-123.10038,,
683,2011,5915022,General Gordon Elementary,Vancouver,378,0,2016/2017,2017,49.257173,-123.20093,,
684,2011,5915022,General Wolfe Elementary,Vancouver,391,0,2016/2017,2017,49.247312,-123.10628,,
685,2011,5915022,Gladstone Secondary,Vancouver,0,1053,2016/2017,2017,49.248611,-123.06161,,
686,2011,5915022,Graham Bruce Community Elementary,Vancouver,223,0,2016/2017,2017,49.242313,-123.02540,,
687,2011,5915022,Grandview Elementary,Vancouver,135,0,2016/2017,2017,49.266412,-123.07361,,
688,2011,5915022,Hastings Community Elementary,Vancouver,643,0,2016/2017,2017,49.282524,-123.05064,,
689,2011,5915022,Henry Hudson Elementary,Vancouver,389,0,2016/2017,2017,49.272039,-123.14866,,
690,2011,5915022,Immaculate Conception School,Vancouver,204,0,2016/2017,2017,49.247591,-123.18770,,
691,2011,5915022,J.W. Sexsmith Community Elementary,Vancouver,352,0,2016/2017,2017,49.217202,-123.10838,,
692,2011,5915022,John Henderson Elementary,Vancouver,489,0,2016/2017,2017,49.222737,-123.09509,,
693,2011,5915022,John Norquay Elementary,Vancouver,631,0,2016/2017,2017,49.241497,-123.05112,,
694,2011,5915022,John Oliver Secondary,Vancouver,0,1072,2016/2017,2017,49.231979,-123.09268,,
695,2011,5915022,Kerrisdale Annex,Vancouver,95,0,2016/2017,2017,49.232821,-123.17693,,
696,2011,5915022,Kerrisdale Elementary,Vancouver,591,0,2016/2017,2017,49.235716,-123.17449,,
697,2011,5915022,Killarney Secondary,Vancouver,0,1930,2016/2017,2017,49.225593,-123.04417,,
698,2011,5915022,King David High School,Vancouver,0,234,2016/2017,2017,49.233448,-123.12279,,
699,2011,5915022,King George Secondary,Vancouver,0,468,2016/2017,2017,49.289913,-123.13607,,
700,2011,5915022,Kitsilano Secondary,Vancouver,0,1330,2016/2017,2017,49.262081,-123.16360,,
701,2011,5915022,L'Ecole Bilingue Elementary,Vancouver,513,0,2016/2017,2017,49.258318,-123.13036,,
702,2011,5915022,Laura Secord Elementary,Vancouver,647,0,2016/2017,2017,49.261737,-123.06073,,
703,2011,5915022,Little Flower Academy,Vancouver,0,479,2016/2017,2017,49.248431,-123.14226,,
704,2011,5915022,Lord Beaconsfield Elementary,Vancouver,229,0,2016/2017,2017,49.251966,-123.05268,,
705,2011,5915022,Lord Byng Secondary,Vancouver,0,1308,2016/2017,2017,49.258147,-123.19225,,
706,2011,5915022,Lord Kitchener Elementary,Vancouver,454,0,2016/2017,2017,49.250148,-123.18115,,
707,2011,5915022,Lord Nelson Elementary,Vancouver,444,0,2016/2017,2017,49.272500,-123.05940,,
708,2011,5915022,Lord Roberts Annex,Vancouver,157,0,2016/2017,2017,49.283144,-123.12973,,
